trade_name,active_ingredient,strength,form,manufacturer,typical_pack_size,avg_price_egp,therapeutic_group,legal_notes,categories_ar,aliases,is_brand,country,currency,source
rosiglitazone / metformin,,,,,,,,,,rosiglitazone / metformin|A10BD03,false,,EGP,wikidata
memantine / donepezil,,,,,,,,,,memantine / donepezil|N06DA52,false,,EGP,wikidata
ketorolac / phenylephrine,,,,,,,,,,ketorolac / phenylephrine|S01FB51,false,,EGP,wikidata
alogliptin / metformin,,,,,,,,,,alogliptin / metformin|A10BD13,false,,EGP,wikidata
alogliptin / metformin,,,,,,,,,,alogliptin / metformin|A10BD13,false,,EGP,wikidata
linagliptin / metformin,,,,,,,,,,linagliptin / metformin|A10BD11,false,,EGP,wikidata
empagliflozin / metformin,,,,,,,,,,empagliflozin / metformin|A10BD20,false,,EGP,wikidata
empagliflozin / metformin,,,,,,,,,,empagliflozin / metformin|A10BD20,false,,EGP,wikidata
vildagliptin / metformin,,,,,,,,,,vildagliptin / metformin|A10BD08,false,,EGP,wikidata
budesonide / salmeterol,,,,,,,,,,budesonide / salmeterol|R03AK12,false,,EGP,wikidata
emtricitabine / rilpivirine / tenofovir alafenamide,,,,,,,,,,emtricitabine / rilpivirine / tenofovir alafenamide|J05AR19,false,,EGP,wikidata
fenofibrate / simvastatin,,,,,,,,,,fenofibrate / simvastatin|C10BA04,false,,EGP,wikidata
rosiglitazone / glimepiride,,,,,,,,,,rosiglitazone / glimepiride|A10BD04,false,,EGP,wikidata
emtricitabine / tenofovir alafenamide,,,,,,,,,,emtricitabine / tenofovir alafenamide|J05AR17,false,,EGP,wikidata
metformin / saxagliptin,,,,,,,,,,metformin / saxagliptin|A10BD10,false,,EGP,wikidata
pioglitazone/glimepiride,,,,,,,,,,pioglitazone/glimepiride|A10BD06,false,,EGP,wikidata
amlodipine / valsartan / hydrochlorothiazide,,,,,,,,,,amlodipine / valsartan / hydrochlorothiazide|C09DX01,false,,EGP,wikidata
alogliptin/pioglitazone,,,,,,,,,,alogliptin/pioglitazone|A10BD09,false,,EGP,wikidata
lamivudine / raltegravir,,,,,,,,,,lamivudine / raltegravir|J05AR16,false,,EGP,wikidata
elvitegravir / cobicistat / emtricitabine / tenofovir alafenamide,,,,,,,,,,elvitegravir / cobicistat / emtricitabine / tenofovir alafenamide|J05AR18,false,,EGP,wikidata
aliskiren / hydrochlorothiazide,,,,,,,,,,aliskiren / hydrochlorothiazide|C09XA52,false,,EGP,wikidata
telmisartan / amlodipine,,,,,,,,,,telmisartan / amlodipine|C09DB04,false,,EGP,wikidata
Beclometasone/formoterol/glycopyrronium,,,,,,,,,,Beclometasone/formoterol/glycopyrronium|beclometasone/formoterol/glycopyrronium|R03AL09,false,,EGP,wikidata
simvastatin/sitagliptin,,,,,,,,,,simvastatin/sitagliptin|A10BH51,false,,EGP,wikidata
dapagliflozin / saxagliptin,,,,,,,,,,dapagliflozin / saxagliptin|A10BD21,false,,EGP,wikidata
dutasteride / tamsulosin,,,,,,,,,,dutasteride / tamsulosin|G04CA52,false,,EGP,wikidata
ertugliflozin / metformin,,,,,,,,,,ertugliflozin / metformin|A10BD23,false,,EGP,wikidata
amlodipine / perindopril,,,,,,,,,,amlodipine / perindopril|C09BB04,false,,EGP,wikidata
formoterol / mometasone,,,,,,,,,,formoterol / mometasone|R03AK09,false,,EGP,wikidata
Acylcoffin,,,,,,,,,,Acylcoffin|acylcoffin,false,,EGP,wikidata
seirogan,,,,,,,,,,seirogan,false,,EGP,wikidata
dihydroergotoxine,,,,,,,,,,dihydroergotoxine,false,,EGP,wikidata
Eucerin,,,,,,,,,,Eucerin|eucerin,false,,EGP,wikidata
formic alcohol,,,,,,,,,,formic alcohol,false,,EGP,wikidata
thyroid extract,,,,,,,,,,thyroid extract,false,,EGP,wikidata
Hees lotion,,,,,,,,,,Hees lotion|hees lotion,false,,EGP,wikidata
SCP-1,,,,,,,,,,SCP-1|scp-1,false,,EGP,wikidata
Lactal,,,,,,,,,,Lactal|lactal,false,,EGP,wikidata
Concerta,,,,,,,,,,Concerta|concerta,false,,EGP,wikidata
Borraginol,,,,,,,,,,Borraginol|borraginol,false,,EGP,wikidata
Metastron,,,,,,,,,,Metastron|metastron,false,,EGP,wikidata
specific substance maruyama,,,,,,,,,,specific substance maruyama,false,,EGP,wikidata
Iodipin,,,,,,,,,,Iodipin|iodipin,false,,EGP,wikidata
Luivac,,,,,,,,,,Luivac|luivac,false,,EGP,wikidata
coldrex,,,,,,,,,,coldrex,false,,EGP,wikidata
acetaminophen / codeine,,,,,,,,,,acetaminophen / codeine,false,,EGP,wikidata
hydrochlorothiazide / metoprolol,,,,,,,,,,hydrochlorothiazide / metoprolol,false,,EGP,wikidata
hydralazine / isosorbide dinitrate,,,,,,,,,,hydralazine / isosorbide dinitrate,false,,EGP,wikidata
acetaminophen / butalbital / caffeine,,,,,,,,,,acetaminophen / butalbital / caffeine,false,,EGP,wikidata
acetaminophen / hydrocodone,,,,,,,,,,acetaminophen / hydrocodone,false,,EGP,wikidata
fluocinolone / hydroquinone / tretinoin,,,,,,,,,,fluocinolone / hydroquinone / tretinoin,false,,EGP,wikidata
prednisolone / sulfacetamide,,,,,,,,,,prednisolone / sulfacetamide,false,,EGP,wikidata
hydrocodone / ibuprofen,,,,,,,,,,hydrocodone / ibuprofen,false,,EGP,wikidata
bisoprolol / hydrochlorothiazide,,,,,,,,,,bisoprolol / hydrochlorothiazide,false,,EGP,wikidata
benazepril / hydrochlorothiazide,,,,,,,,,,benazepril / hydrochlorothiazide,false,,EGP,wikidata
fluticasone / vilanterol,,,,,,,,,,fluticasone / vilanterol,false,,EGP,wikidata
allopurinol / lesinurad,,,,,,,,,,allopurinol / lesinurad,false,,EGP,wikidata
p-hydroxyamphetamine / tropicamide,,,,,,,,,,p-hydroxyamphetamine / tropicamide,false,,EGP,wikidata
azelastine / fluticasone,,,,,,,,,,azelastine / fluticasone,false,,EGP,wikidata
guaifenesin / pseudoephedrine,,,,,,,,,,guaifenesin / pseudoephedrine,false,,EGP,wikidata
glyburide / metformin,,,,,,,,,,glyburide / metformin,false,,EGP,wikidata
candesartan / hydrochlorothiazide,,,,,,,,,,candesartan / hydrochlorothiazide,false,,EGP,wikidata
chlorpheniramine / hydrocodone,,,,,,,,,,chlorpheniramine / hydrocodone,false,,EGP,wikidata
ethinyl estradiol / norethindrone,,,,,,,,,,ethinyl estradiol / norethindrone,false,,EGP,wikidata
acyclovir/hydrocortisone,,,,,,,,,,acyclovir/hydrocortisone,false,,EGP,wikidata
famotidine / ibuprofen,,,,,,,,,,famotidine / ibuprofen,false,,EGP,wikidata
lidocaine / tetracaine,,,,,,,,,,lidocaine / tetracaine,false,,EGP,wikidata
oxymetazoline / tetracaine,,,,,,,,,,oxymetazoline / tetracaine,false,,EGP,wikidata
levothyroxine / liothyronine,,,,,,,,,,levothyroxine / liothyronine,false,,EGP,wikidata
morphine / naltrexone,,,,,,,,,,morphine / naltrexone,false,,EGP,wikidata
fluocinolone / neomycin,,,,,,,,,,fluocinolone / neomycin,false,,EGP,wikidata
amlodipine / olmesartan,,,,,,,,,,amlodipine / olmesartan,false,,EGP,wikidata
loteprednol etabonate / tobramycin,,,,,,,,,,loteprednol etabonate / tobramycin,false,,EGP,wikidata
fluticasone / umeclidinium / vilanterol,,,,,,,,,,fluticasone / umeclidinium / vilanterol,false,,EGP,wikidata
amphetamine aspartate / amphetamine sulfate / dextroamphetamine saccharate / dextroamphetamine sulfate,,,,,,,,,,amphetamine aspartate / amphetamine sulfate / dextroamphetamine saccharate / dextroamphetamine sulfate,false,,EGP,wikidata
acetaminophen / oxycodone,,,,,,,,,,acetaminophen / oxycodone,false,,EGP,wikidata
chlorthalidone / clonidine,,,,,,,,,,chlorthalidone / clonidine,false,,EGP,wikidata
adapalene / benzoyl peroxide,,,,,,,,,,adapalene / benzoyl peroxide,false,,EGP,wikidata
caffeine / ergotamine,,,,,,,,,,caffeine / ergotamine,false,,EGP,wikidata
hydrocodone/guaifenesin,,,,,,,,,,hydrocodone/guaifenesin,false,,EGP,wikidata
atropine / difenoxin,,,,,,,,,,atropine / difenoxin,false,,EGP,wikidata
brimonidine / brinzolamide,,,,,,,,,,brimonidine / brinzolamide,false,,EGP,wikidata
niacin / simvastatin,,,,,,,,,,niacin / simvastatin,false,,EGP,wikidata
azilsartan / chlorthalidone,,,,,,,,,,azilsartan / chlorthalidone,false,,EGP,wikidata
estradiol / levonorgestrel,,,,,,,,,,estradiol / levonorgestrel,false,,EGP,wikidata
bacitracin / neomycin / polymyxin B,,,,,,,,,,bacitracin / neomycin / polymyxin B|bacitracin / neomycin / polymyxin b,false,,EGP,wikidata
gentamicin / prednisolone,,,,,,,,,,gentamicin / prednisolone,false,,EGP,wikidata
colistin / hydrocortisone / neomycin / thonzonium,,,,,,,,,,colistin / hydrocortisone / neomycin / thonzonium,false,,EGP,wikidata
"""nitrofurantoin",macrocrystals / nitrofurantoin,,,,,,,,,"""nitrofurantoin|macrocrystals / nitrofurantoin|monohydrate""",false,,EGP,wikidata
bacitracin / polymyxin B,,,,,,,,,,bacitracin / polymyxin B|bacitracin / polymyxin b,false,,EGP,wikidata
bacitracin / hydrocortisone / neomycin / polymyxin B,,,,,,,,,,bacitracin / hydrocortisone / neomycin / polymyxin B|bacitracin / hydrocortisone / neomycin / polymyxin b,false,,EGP,wikidata
conjugated estrogens/medroxyprogesterone acetate,,,,,,,,,,conjugated estrogens/medroxyprogesterone acetate,false,,EGP,wikidata
frunevetmab,,,,,,,,,,frunevetmab,false,,EGP,wikidata
Esterom,,,,,,,,,,Esterom|esterom,false,,EGP,wikidata
cholinergic agent,,,,,,,,,,cholinergic agent,false,,EGP,wikidata
Fenfluramine/phentermine,,,,,,,,,,Fenfluramine/phentermine|fenfluramine/phentermine,false,,EGP,wikidata
ECA stack,,,,,,,,,,ECA stack|eca stack,false,,EGP,wikidata
QuikClot,,,,,,,,,,QuikClot|quikclot,false,,EGP,wikidata
betamethasone/gentamicin,,,,,,,,,,betamethasone/gentamicin,false,,EGP,wikidata
ipratropium bromide/fenoterol,,,,,,,,,,ipratropium bromide/fenoterol,false,,EGP,wikidata
estradiol/norethisterone acetate,,,,,,,,,,estradiol/norethisterone acetate,false,,EGP,wikidata
Afrin,,,,,,,,,,Afrin|afrin,false,,EGP,wikidata
alfatradiol/dexamethasone,,,,,,,,,,alfatradiol/dexamethasone,false,,EGP,wikidata
betamethasone/dexchlorpheniramine,,,,,,,,,,betamethasone/dexchlorpheniramine,false,,EGP,wikidata
ethinylestradiol/drospirenone/levomefolic acid,,,,,,,,,,ethinylestradiol/drospirenone/levomefolic acid,false,,EGP,wikidata
co-danthrusate,,,,,,,,,,co-danthrusate,false,,EGP,wikidata
co-dydramol,,,,,,,,,,co-dydramol,false,,EGP,wikidata
Stelara,,,,,,,,,,Stelara|stelara,false,,EGP,wikidata
Hyoscyamine/hexamethylenetetramine/phenyl salicylate/methylene blue/benzoic acid,,,,,,,,,,Hyoscyamine/hexamethylenetetramine/phenyl salicylate/methylene blue/benzoic acid|hyoscyamine/hexamethylenetetramine/phenyl salicylate/methylene blue/benzoic acid,false,,EGP,wikidata
rovalpituzumab tesirine,,,,,,,,,,rovalpituzumab tesirine,false,,EGP,wikidata
axicabtagene ciloleucel,,,,,,,,,,axicabtagene ciloleucel,false,,EGP,wikidata
Propylex,,,,,,,,,,Propylex|propylex,false,,EGP,wikidata
nettle root,,,,,,,,,,nettle root,false,,EGP,wikidata
wild pansy (herb),,,,,,,,,,wild pansy (herb),false,,EGP,wikidata
mistletoe (herb),,,,,,,,,,mistletoe (herb),false,,EGP,wikidata
oak leaf,,,,,,,,,,oak leaf,false,,EGP,wikidata
St. John's wort flowering top,,,,,,,,,,St. John's wort flowering top|st. john's wort flowering top,false,,EGP,wikidata
onion juice,,,,,,,,,,onion juice,false,,EGP,wikidata
celery juice,,,,,,,,,,celery juice,false,,EGP,wikidata
casanthranol,,,,,,,,,,casanthranol,false,,EGP,wikidata
maitake polysaccharide,,,,,,,,,,maitake polysaccharide,false,,EGP,wikidata
Ginkgo biloba extract,,,,,,,,,,Ginkgo biloba extract|ginkgo biloba extract,false,,EGP,wikidata
carbo animalis,,,,,,,,,,carbo animalis,false,,EGP,wikidata
sassafras root bark,,,,,,,,,,sassafras root bark,false,,EGP,wikidata
American fringetree bark,,,,,,,,,,American fringetree bark|american fringetree bark,false,,EGP,wikidata
Melia azedarach root bark,,,,,,,,,,Melia azedarach root bark|melia azedarach root bark,false,,EGP,wikidata
Acaciella angustissima bark,,,,,,,,,,Acaciella angustissima bark|acaciella angustissima bark,false,,EGP,wikidata
Ligustrum lucidum seed,,,,,,,,,,Ligustrum lucidum seed|ligustrum lucidum seed,false,,EGP,wikidata
Polygala tenuifolia root,,,,,,,,,,Polygala tenuifolia root|polygala tenuifolia root,false,,EGP,wikidata
Jamaican dogwood root bark,,,,,,,,,,Jamaican dogwood root bark|jamaican dogwood root bark,false,,EGP,wikidata
Achyranthes japonica root,,,,,,,,,,Achyranthes japonica root|achyranthes japonica root,false,,EGP,wikidata
alkavervir,,,,,,,,,,alkavervir,false,,EGP,wikidata
acerin,,,,,,,,,,acerin,false,,EGP,wikidata
May apple root,,,,,,,,,,May apple root|may apple root,false,,EGP,wikidata
Uncaria sinensis hook,,,,,,,,,,Uncaria sinensis hook|uncaria sinensis hook,false,,EGP,wikidata
SKCPT,,,,,,,,,,SKCPT|skcpt,false,,EGP,wikidata
birch triterpenes,,,,,,,,,,birch triterpenes,false,,EGP,wikidata
amycretin,,,,,,,,,,amycretin,false,,EGP,wikidata
panipenem/betamipron,,,,,,,,,,panipenem/betamipron|J01DH55,false,,EGP,wikidata
ambuphylline,,,,,,,,,,ambuphylline|R03DA10,false,,EGP,wikidata
Azor,,,,,,,,,,Azor|azor|C09DB02,false,,EGP,wikidata
calcium hexamine thiocyanate,,,,,,,,,,calcium hexamine thiocyanate|R01AX01,false,,EGP,wikidata
oral rehydration solution,,,,,,,,,,oral rehydration solution|A07CA,false,,EGP,wikidata
MABp1,,,,,,,,,,MABp1|mabp1|L01XC29,false,,EGP,wikidata
co-tenidone,,,,,,,,,,co-tenidone,false,,EGP,wikidata
ibuprofen/paracetamol,,,,,,,,,,ibuprofen/paracetamol,false,,EGP,wikidata
Drixoral,,,,,,,,,,Drixoral|drixoral,false,,EGP,wikidata
Econazole/triamcinolone,,,,,,,,,,Econazole/triamcinolone|econazole/triamcinolone,false,,EGP,wikidata
esterified estrogens/methyltestosterone,,,,,,,,,,esterified estrogens/methyltestosterone,false,,EGP,wikidata
ezetimibe/simvastatin,,,,,,,,,,ezetimibe/simvastatin,false,,EGP,wikidata
fentanyl/fluanisone,,,,,,,,,,fentanyl/fluanisone,false,,EGP,wikidata
HeadOn,,,,,,,,,,HeadOn|headon,false,,EGP,wikidata
hydrocortisone/oxytetracycline,,,,,,,,,,hydrocortisone/oxytetracycline,false,,EGP,wikidata
tobramycin/dexamethasone,,,,,,,,,,tobramycin/dexamethasone,false,,EGP,wikidata
Ketofol,,,,,,,,,,Ketofol|ketofol,false,,EGP,wikidata
Loperamide/simethicone,,,,,,,,,,Loperamide/simethicone|loperamide/simethicone,false,,EGP,wikidata
rhatany,,,,,,,,,,rhatany,false,,EGP,wikidata
condoliase,,,,,,,,,,condoliase,false,,EGP,wikidata
MIS416,,,,,,,,,,MIS416|mis416,false,,EGP,wikidata
ethinylestradiol/segesterone acetate,,,,,,,,,,ethinylestradiol/segesterone acetate,false,,EGP,wikidata
doravirine/lamivudine/tenofovir disoproxil fumarate,,,,,,,,,,doravirine/lamivudine/tenofovir disoproxil fumarate,false,,EGP,wikidata
estradiol dipropionate/hydroxyprogesterone caproate,,,,,,,,,,estradiol dipropionate/hydroxyprogesterone caproate,false,,EGP,wikidata
beta3-adrenergic agonist,,,,,,,,,,beta3-adrenergic agonist,false,,EGP,wikidata
tegoprubart,,,,,,,,,,tegoprubart,false,,EGP,wikidata
ziltivekimab,,,,,,,,,,ziltivekimab,false,,EGP,wikidata
IMCY-0098,,,,,,,,,,IMCY-0098|imcy-0098,false,,EGP,wikidata
bepirovirsen,,,,,,,,,,bepirovirsen,false,,EGP,wikidata
bepirovirsen,,,,,,,,,,bepirovirsen,false,,EGP,wikidata
tarlatamab,,,,,,,,,,tarlatamab,false,,EGP,wikidata
garetosmab,,,,,,,,,,garetosmab,false,,EGP,wikidata
zilebesiran,,,,,,,,,,zilebesiran,false,,EGP,wikidata
zinc paste,,,,,,,,,,zinc paste,false,,EGP,wikidata
GP3269,,,,,,,,,,GP3269|gp3269,false,,EGP,wikidata
PSB-KK1415,,,,,,,,,,PSB-KK1415|psb-kk1415,false,,EGP,wikidata
PSB-KD107,,,,,,,,,,PSB-KD107|psb-kd107,false,,EGP,wikidata
ART26.12,,,,,,,,,,ART26.12|art26.12,false,,EGP,wikidata
BMS-466442,,,,,,,,,,BMS-466442|bms-466442,false,,EGP,wikidata
Nelremagpran,,,,,,,,,,Nelremagpran|nelremagpran,false,,EGP,wikidata
PIPE-359,,,,,,,,,,PIPE-359|pipe-359,false,,EGP,wikidata
BAY 2413555,,,,,,,,,,BAY 2413555|bay 2413555,false,,EGP,wikidata
Elimusertib,,,,,,,,,,Elimusertib|elimusertib,false,,EGP,wikidata
Rezuforimod,,,,,,,,,,Rezuforimod|rezuforimod,false,,EGP,wikidata
Tegomil fumarate,,,,,,,,,,Tegomil fumarate|tegomil fumarate,false,,EGP,wikidata
SANA,,,,,,,,,,SANA|sana,false,,EGP,wikidata
DETQ,,,,,,,,,,DETQ|detq,false,,EGP,wikidata
BB-Cl-Amidine,,,,,,,,,,BB-Cl-Amidine|bb-cl-amidine,false,,EGP,wikidata
Ketamir-2,,,,,,,,,,Ketamir-2|ketamir-2,false,,EGP,wikidata
Tegtociclib,,,,,,,,,,Tegtociclib|tegtociclib,false,,EGP,wikidata
cevostamab,,,,,,,,,,cevostamab,false,,EGP,wikidata
Prifetrastat,,,,,,,,,,Prifetrastat|prifetrastat,false,,EGP,wikidata
REGN-EB3,,,,,,,,,,REGN-EB3|regn-eb3,false,,EGP,wikidata
follitropin beta,,,,,,,,,,follitropin beta|G03GA06,false,,EGP,wikidata
CCK,,,,,,,,,,CCK|cck,false,,EGP,wikidata
Billy Boy,,,,,,,,,,Billy Boy|billy boy,false,,EGP,wikidata
pentastarch,,,,,,,,,,pentastarch,false,,EGP,wikidata
Warfarin sodium 1 mg tab-cap,,,,,,,,,,Warfarin sodium 1 mg tab-cap|warfarin sodium 1 mg tab-cap,false,,EGP,wikidata
topical ophthalmic corticosteroid,,,,,,,,,,topical ophthalmic corticosteroid,false,,EGP,wikidata
salsolinum,,,,,,,,,,salsolinum,false,,EGP,wikidata
Reniale,,,,,,,,,,Reniale|reniale,false,,EGP,wikidata
PCSK9 inhibitors,,,,,,,,,,PCSK9 inhibitors|pcsk9 inhibitors,false,,EGP,wikidata
Calcium/cholecalciferol,,,,,,,,,,Calcium/cholecalciferol|calcium/cholecalciferol,false,,EGP,wikidata
motion sickness medicine,,,,,,,,,,motion sickness medicine,false,,EGP,wikidata
esterified estrogens,,,,,,,,,,esterified estrogens,false,,EGP,wikidata
aclidinium/formoterol,,,,,,,,,,aclidinium/formoterol,false,,EGP,wikidata
rindopepimut,,,,,,,,,,rindopepimut,false,,EGP,wikidata
RGC100,,,,,,,,,,RGC100|rgc100,false,,EGP,wikidata
ieramilimab,,,,,,,,,,ieramilimab,false,,EGP,wikidata
Puregon,,,,,,,,,,Puregon|puregon,false,,EGP,wikidata
Alexandrian leaf,,,,,,,,,,Alexandrian leaf|alexandrian leaf,false,,EGP,wikidata
merestinib,,,,,,,,,,merestinib,false,,EGP,wikidata
ferumoxytol,,,,,,,,,,ferumoxytol,false,,EGP,wikidata
trafermin,,,,,,,,,,trafermin,false,,EGP,wikidata
estetrol/drospirenone,,,,,,,,,,estetrol/drospirenone,false,,EGP,wikidata
lesinurad/allopurinol,,,,,,,,,,lesinurad/allopurinol,false,,EGP,wikidata
Kingsy Pharmaceutical,,,,,,,,,,Kingsy Pharmaceutical|kingsy pharmaceutical,false,,EGP,wikidata
HTTRx,,,,,,,,,,HTTRx|httrx,false,,EGP,wikidata
Vyvanse,,,,,,,,,,Vyvanse|vyvanse,false,,EGP,wikidata
tacrolimus ointment,,,,,,,,,,tacrolimus ointment,false,,EGP,wikidata
nitric oxide / nitrogen,,,,,,,,,,nitric oxide / nitrogen,false,,EGP,wikidata
acetaminophen / butalbital,,,,,,,,,,acetaminophen / butalbital,false,,EGP,wikidata
eprosartan / hydrochlorothiazide,,,,,,,,,,eprosartan / hydrochlorothiazide,false,,EGP,wikidata
levonordefrin / mepivacaine,,,,,,,,,,levonordefrin / mepivacaine,false,,EGP,wikidata
enalapril / hydrochlorothiazide,,,,,,,,,,enalapril / hydrochlorothiazide,false,,EGP,wikidata
Omeprazole / Sodium Bicarbonate,,,,,,,,,,Omeprazole / Sodium Bicarbonate|omeprazole / sodium bicarbonate,false,,EGP,wikidata
atropine / difenoxin,,,,,,,,,,atropine / difenoxin,false,,EGP,wikidata
Testoviron depot,,,,,,,,,,Testoviron depot|testoviron depot,false,,EGP,wikidata
Testosterone/dutasteride,,,,,,,,,,Testosterone/dutasteride|testosterone/dutasteride,false,,EGP,wikidata
Acolbifene/prasterone,,,,,,,,,,Acolbifene/prasterone|acolbifene/prasterone,false,,EGP,wikidata
conjugated estrogens/medroxyprogesterone acetate,,,,,,,,,,conjugated estrogens/medroxyprogesterone acetate,false,,EGP,wikidata
bortezomib/dexamethasone,,,,,,,,,,bortezomib/dexamethasone,false,,EGP,wikidata
Estradiol/medroxyprogesterone acetate,,,,,,,,,,Estradiol/medroxyprogesterone acetate|estradiol/medroxyprogesterone acetate,false,,EGP,wikidata
Estradiol/estrone/estriol,,,,,,,,,,Estradiol/estrone/estriol|estradiol/estrone/estriol,false,,EGP,wikidata
estradiol valerate/hydroxyprogesterone caproate,,,,,,,,,,estradiol valerate/hydroxyprogesterone caproate,false,,EGP,wikidata
estradiol enanthate/algestone acetophenide,,,,,,,,,,estradiol enanthate/algestone acetophenide,false,,EGP,wikidata
estradiol/megestrol acetate,,,,,,,,,,estradiol/megestrol acetate,false,,EGP,wikidata
Climacteron,,,,,,,,,,Climacteron|climacteron,false,,EGP,wikidata
estradiol valerate/norethisterone enanthate,,,,,,,,,,estradiol valerate/norethisterone enanthate,false,,EGP,wikidata
ethinylestradiol/segesterone acetate,,,,,,,,,,ethinylestradiol/segesterone acetate,false,,EGP,wikidata
doravirine/lamivudine/tenofovir disoproxil fumarate,,,,,,,,,,doravirine/lamivudine/tenofovir disoproxil fumarate,false,,EGP,wikidata
estradiol benzoate/hydroxyprogesterone caproate,,,,,,,,,,estradiol benzoate/hydroxyprogesterone caproate,false,,EGP,wikidata
estradiol benzoate butyrate/algestone acetophenide,,,,,,,,,,estradiol benzoate butyrate/algestone acetophenide,false,,EGP,wikidata
estradiol dipropionate/hydroxyprogesterone caproate,,,,,,,,,,estradiol dipropionate/hydroxyprogesterone caproate,false,,EGP,wikidata
Confumin,,,,,,,,,,Confumin|confumin,false,,EGP,wikidata
alfatradiol,,,,,,,,,,alfatradiol,false,,EGP,wikidata
estradiol valerate/cyproterone acetate,,,,,,,,,,estradiol valerate/cyproterone acetate,false,,EGP,wikidata
estradiol valerate/dienogest,,,,,,,,,,estradiol valerate/dienogest,false,,EGP,wikidata
estradiol/nomegestrol acetate,,,,,,,,,,estradiol/nomegestrol acetate,false,,EGP,wikidata
conjugated estriol,,,,,,,,,,conjugated estriol,false,,EGP,wikidata
estrone/progesterone,,,,,,,,,,estrone/progesterone,false,,EGP,wikidata
estradiol hemisuccinate/progesterone,,,,,,,,,,estradiol hemisuccinate/progesterone,false,,EGP,wikidata
sintilimab,,,,,,,,,,sintilimab,false,,EGP,wikidata
estradiol valerate/prasterone enanthate,,,,,,,,,,estradiol valerate/prasterone enanthate,false,,EGP,wikidata
estradiol benzoate/testosterone isobutyrate,,,,,,,,,,estradiol benzoate/testosterone isobutyrate,false,,EGP,wikidata
estradiol benzoate/estradiol phenylpropionate,,,,,,,,,,estradiol benzoate/estradiol phenylpropionate,false,,EGP,wikidata
hydrocodone/homatropine,,,,,,,,,,hydrocodone/homatropine,false,,EGP,wikidata
lipegfilgrastim,,,,,,,,,,lipegfilgrastim|L03AA14,false,,EGP,wikidata
lumacaftor/ivacaftor,,,,,,,,,,lumacaftor/ivacaftor|R07AX30,false,,EGP,wikidata
liraglutide/insulin degludek,,,,,,,,,,liraglutide/insulin degludek|A10AE56,false,,EGP,wikidata
ferric oxide polymaltose complexes,,,,,,,,,,ferric oxide polymaltose complexes|B03AB05,false,,EGP,wikidata
androstanolone,,,,,,,,,,androstanolone|G03BB02,false,,EGP,wikidata
metformin / pioglitazone,,,,,,,,,,metformin / pioglitazone|A10BD05,false,,EGP,wikidata
trimethoprim/sulfadiazine,,,,,,,,,,trimethoprim/sulfadiazine|J01EE02,false,,EGP,wikidata
glucose-elevating agent,,,,,,,,,,glucose-elevating agent|V03AH,false,,EGP,wikidata
candicidin,,,,,,,,,,candicidin|G01AA04,false,,EGP,wikidata
estradiol cypionate/testosterone cypionate,,,,,,,,,,estradiol cypionate/testosterone cypionate,false,,EGP,wikidata
estradiol valerate/testosterone enanthate,,,,,,,,,,estradiol valerate/testosterone enanthate,false,,EGP,wikidata
estradiol benzoate/estradiol phenylpropionate/testosterone propionate/testosterone phenylpropionate/testosterone isocaproate,,,,,,,,,,estradiol benzoate/estradiol phenylpropionate/testosterone propionate/testosterone phenylpropionate/testosterone isocaproate,false,,EGP,wikidata
mestranol/hydroxyprogesterone acetate,,,,,,,,,,mestranol/hydroxyprogesterone acetate,false,,EGP,wikidata
estradiol butyrylacetate/testosterone ketolaurate/reserpine,,,,,,,,,,estradiol butyrylacetate/testosterone ketolaurate/reserpine,false,,EGP,wikidata
estradiol valerate/methenmadinone caproate,,,,,,,,,,estradiol valerate/methenmadinone caproate,false,,EGP,wikidata
estradiol pivalate/progesterone,,,,,,,,,,estradiol pivalate/progesterone,false,,EGP,wikidata
estradiol/estradiol enanthate,,,,,,,,,,estradiol/estradiol enanthate,false,,EGP,wikidata
estradiol benzoate/estradiol valerate/hydroxyprogesterone caproate,,,,,,,,,,estradiol benzoate/estradiol valerate/hydroxyprogesterone caproate,false,,EGP,wikidata
estradiol valerate/gestonorone caproate,,,,,,,,,,estradiol valerate/gestonorone caproate,false,,EGP,wikidata
estradiol benzoate/estradiol valerate/norethisterone acetate/testosterone enanthate,,,,,,,,,,estradiol benzoate/estradiol valerate/norethisterone acetate/testosterone enanthate,false,,EGP,wikidata
testosterone propionate/testosterone ketolaurate,,,,,,,,,,testosterone propionate/testosterone ketolaurate,false,,EGP,wikidata
testosterone propionate/testosterone phenylpropionate/testosterone isocaproate,,,,,,,,,,testosterone propionate/testosterone phenylpropionate/testosterone isocaproate,false,,EGP,wikidata
testosterone propionate/testosterone cypionate/prasterone,,,,,,,,,,testosterone propionate/testosterone cypionate/prasterone,false,,EGP,wikidata
progesterone/hydroxyprogesterone heptanoate/α-tocopherol palmitate,,,,,,,,,,progesterone/hydroxyprogesterone heptanoate/α-tocopherol palmitate,false,,EGP,wikidata
testosterone propionate/testosterone enanthate/testosterone undecylenate,,,,,,,,,,testosterone propionate/testosterone enanthate/testosterone undecylenate,false,,EGP,wikidata
testosterone propionate/testosterone valerate/testosterone undecylenate,,,,,,,,,,testosterone propionate/testosterone valerate/testosterone undecylenate,false,,EGP,wikidata
estradiol cypionate/hydroxyprogesterone caproate,,,,,,,,,,estradiol cypionate/hydroxyprogesterone caproate,false,,EGP,wikidata
